window_id,window_label,method,anomaly_type,count_variant,count_static,valid_n
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q950,Compound,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q950,Pattern,36,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q950,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q975,Compound,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q975,Pattern,22,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q975,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q990,Compound,4,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q990,Pattern,13,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q990,Point,2,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q950,Compound,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q950,Pattern,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q950,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q975,Compound,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q975,Pattern,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q975,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q990,Compound,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q990,Pattern,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q990,Point,5,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q950,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q950,Pattern,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q950,Point,7,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q975,Compound,8,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q975,Pattern,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q975,Point,8,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q990,Compound,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q990,Point,15,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q950,Compound,10,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q950,Pattern,32,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q950,Point,6,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q975,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q975,Pattern,19,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q975,Point,7,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q990,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q990,Pattern,12,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q990,Point,11,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q950,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q950,Pattern,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q950,Point,7,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q975,Compound,7,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q975,Pattern,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q975,Point,9,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q990,Compound,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q990,Point,14,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q950,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q950,Pattern,10,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q950,Point,1,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q975,Compound,4,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q975,Pattern,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q975,Point,2,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q990,Compound,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q990,Pattern,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q990,Point,6,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q950,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q950,Pattern,37,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q950,Point,1,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q975,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q975,Pattern,23,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q975,Point,1,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q990,Compound,3,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q990,Pattern,14,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q990,Point,3,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q950,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q950,Pattern,10,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q950,Point,1,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q975,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q975,Pattern,3,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q975,Point,1,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q990,Compound,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q990,Pattern,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q990,Point,5,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q950,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q950,Pattern,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q950,Point,7,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q975,Compound,8,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q975,Pattern,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q975,Point,8,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q990,Compound,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q990,Point,15,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q950,Compound,10,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q950,Pattern,32,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q950,Point,6,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q975,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q975,Pattern,19,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q975,Point,7,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q990,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q990,Pattern,12,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q990,Point,11,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q950,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q950,Pattern,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q950,Point,7,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q975,Compound,7,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q975,Pattern,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q975,Point,9,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q990,Compound,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q990,Point,14,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q950,Compound,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q950,Pattern,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q950,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q975,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q975,Pattern,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q975,Point,1,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q990,Compound,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q990,Pattern,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q990,Point,6,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q950,Compound,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q950,Pattern,36,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q950,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q975,Compound,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q975,Pattern,22,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q975,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q990,Compound,3,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q990,Pattern,14,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q990,Point,3,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q950,Compound,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q950,Pattern,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q950,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q975,Compound,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q975,Pattern,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q975,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q990,Compound,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q990,Point,4,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q950,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q950,Pattern,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q950,Point,8,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q975,Compound,7,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q975,Pattern,3,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q975,Point,10,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q990,Compound,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q990,Point,16,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q950,Compound,10,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q950,Pattern,32,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q950,Point,7,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q975,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q975,Pattern,19,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q975,Point,8,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q990,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q990,Pattern,12,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q990,Point,12,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q950,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q950,Pattern,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q950,Point,8,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q975,Compound,7,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q975,Pattern,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q975,Point,10,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q990,Compound,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q990,Point,15,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q950,Compound,4,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q950,Pattern,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q950,Point,1,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q975,Compound,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q975,Pattern,4,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q975,Point,4,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q990,Compound,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q990,Point,5,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q950,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q950,Pattern,22,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q950,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q975,Compound,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q975,Pattern,10,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q975,Point,0,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q990,Compound,3,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q990,Pattern,5,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q990,Point,2,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q950,Compound,3,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q950,Pattern,7,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q950,Point,2,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q975,Compound,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q975,Pattern,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q975,Point,4,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q990,Compound,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q990,Point,5,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q950,Compound,8,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q950,Pattern,2,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q950,Point,5,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q975,Compound,4,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q975,Pattern,1,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q975,Point,9,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q990,Compound,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q990,Pattern,0,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q990,Point,13,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q950,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q950,Pattern,18,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q950,Point,4,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q975,Compound,9,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q975,Pattern,6,14,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q975,Point,4,8,361
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q990,Compound,5,14,361
