window_id,window_label,method,total_variant,total_static,valid_n,Δ_total,rate_per_1k_variant,rate_per_1k_static,Δ_rate_per_1k
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1080q030_AEw1080q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1080q030_AEw336q950,7,0,145,7,48.275862,0.0,48.275862
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1080q030_AEw336q975,4,0,145,4,27.586207,0.0,27.586207
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1080q030_AEw336q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1080q030_AEw720q950,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1080q030_AEw720q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1080q030_AEw720q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q010_AEw1080q950,2,0,145,2,13.793103,0.0,13.793103
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q010_AEw1080q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q010_AEw1080q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q010_AEw336q950,7,0,145,7,48.275862,0.0,48.275862
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q010_AEw336q975,4,0,145,4,27.586207,0.0,27.586207
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q010_AEw336q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q010_AEw720q950,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q010_AEw720q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q010_AEw720q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q030_AEw1080q950,2,0,145,2,13.793103,0.0,13.793103
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q030_AEw1080q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q030_AEw1080q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q030_AEw336q950,7,0,145,7,48.275862,0.0,48.275862
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q030_AEw336q975,4,0,145,4,27.586207,0.0,27.586207
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q030_AEw336q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q030_AEw720q950,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q030_AEw720q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw1440q030_AEw720q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q010_AEw1080q950,2,0,145,2,13.793103,0.0,13.793103
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q010_AEw1080q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q010_AEw1080q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q010_AEw336q950,7,0,145,7,48.275862,0.0,48.275862
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q010_AEw336q975,4,0,145,4,27.586207,0.0,27.586207
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q010_AEw336q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q010_AEw720q950,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q010_AEw720q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q010_AEw720q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q030_AEw1080q950,2,0,145,2,13.793103,0.0,13.793103
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q030_AEw1080q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q030_AEw1080q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q030_AEw336q950,7,0,145,7,48.275862,0.0,48.275862
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q030_AEw336q975,4,0,145,4,27.586207,0.0,27.586207
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q030_AEw336q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q030_AEw720q950,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q030_AEw720q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw336q030_AEw720q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q010_AEw1080q950,2,0,145,2,13.793103,0.0,13.793103
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q010_AEw1080q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q010_AEw1080q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q010_AEw336q950,7,0,145,7,48.275862,0.0,48.275862
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q010_AEw336q975,4,0,145,4,27.586207,0.0,27.586207
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q010_AEw336q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q010_AEw720q950,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q010_AEw720q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q010_AEw720q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q030_AEw1080q950,2,0,145,2,13.793103,0.0,13.793103
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q030_AEw1080q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q030_AEw1080q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q030_AEw336q950,7,0,145,7,48.275862,0.0,48.275862
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q030_AEw336q975,4,0,145,4,27.586207,0.0,27.586207
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q030_AEw336q990,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q030_AEw720q950,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q030_AEw720q975,0,0,145,0,0.0,0.0,0.0
Calm_2020_2020-04-19_2020-04-25,Calm_2020,adaptive_IFw720q030_AEw720q990,0,0,145,0,0.0,0.0,0.0
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q010_AEw1080q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q010_AEw1080q975,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q010_AEw1080q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q010_AEw336q950,42,36,361,6,116.34349,99.722992,16.620498
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q010_AEw336q975,28,36,361,-8,77.562327,99.722992,-22.160665
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q010_AEw336q990,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q010_AEw720q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q010_AEw720q975,8,36,361,-28,22.160665,99.722992,-77.562327
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q010_AEw720q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q030_AEw1080q950,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q030_AEw1080q975,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q030_AEw1080q990,13,36,361,-23,36.01108,99.722992,-63.711912
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q030_AEw336q950,46,36,361,10,127.423823,99.722992,27.700831
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q030_AEw336q975,32,36,361,-4,88.642659,99.722992,-11.080333
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q030_AEw336q990,25,36,361,-11,69.252078,99.722992,-30.470914
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q030_AEw720q950,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q030_AEw720q975,14,36,361,-22,38.781163,99.722992,-60.941829
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1080q030_AEw720q990,13,36,361,-23,36.01108,99.722992,-63.711912
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw1080q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw1080q975,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw1080q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q950,42,36,361,6,116.34349,99.722992,16.620498
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q975,28,36,361,-8,77.562327,99.722992,-22.160665
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw336q990,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q975,8,36,361,-28,22.160665,99.722992,-77.562327
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q010_AEw720q990,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q950,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q975,18,36,361,-18,49.861496,99.722992,-49.861496
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw1080q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q950,48,36,361,12,132.963989,99.722992,33.240997
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q975,35,36,361,-1,96.952909,99.722992,-2.770083
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw336q990,28,36,361,-8,77.562327,99.722992,-22.160665
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q950,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q975,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw1440q030_AEw720q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q950,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q975,12,36,361,-24,33.240997,99.722992,-66.481995
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw1080q990,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q950,43,36,361,7,119.113573,99.722992,19.390581
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q975,29,36,361,-7,80.33241,99.722992,-19.390582
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw336q990,20,36,361,-16,55.401662,99.722992,-44.32133
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q950,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q975,9,36,361,-27,24.930748,99.722992,-74.792244
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q010_AEw720q990,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q950,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q975,18,36,361,-18,49.861496,99.722992,-49.861496
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw1080q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q950,48,36,361,12,132.963989,99.722992,33.240997
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q975,35,36,361,-1,96.952909,99.722992,-2.770083
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw336q990,28,36,361,-8,77.562327,99.722992,-22.160665
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q950,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q975,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw336q030_AEw720q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q975,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw1080q990,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q950,42,36,361,6,116.34349,99.722992,16.620498
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q975,28,36,361,-8,77.562327,99.722992,-22.160665
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw336q990,20,36,361,-16,55.401662,99.722992,-44.32133
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q975,8,36,361,-28,22.160665,99.722992,-77.562327
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q010_AEw720q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q950,23,36,361,-13,63.711911,99.722992,-36.011081
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q975,20,36,361,-16,55.401662,99.722992,-44.32133
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw1080q990,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q950,49,36,361,13,135.734072,99.722992,36.01108
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q975,36,36,361,0,99.722992,99.722992,0.0
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw336q990,29,36,361,-7,80.33241,99.722992,-19.390582
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q950,23,36,361,-13,63.711911,99.722992,-36.011081
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q975,18,36,361,-18,49.861496,99.722992,-49.861496
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,CAPPED_minmax_IFw720q030_AEw720q990,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q950,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q975,9,36,361,-27,24.930748,99.722992,-74.792244
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw1080q990,5,36,361,-31,13.850416,99.722992,-85.872576
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q950,27,36,361,-9,74.792244,99.722992,-24.930748
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q975,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw336q990,10,36,361,-26,27.700831,99.722992,-72.022161
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q950,12,36,361,-24,33.240997,99.722992,-66.481995
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q975,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q010_AEw720q990,5,36,361,-31,13.850416,99.722992,-85.872576
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q950,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q975,14,36,361,-22,38.781163,99.722992,-60.941829
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw1080q990,13,36,361,-23,36.01108,99.722992,-63.711912
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q950,31,36,361,-5,85.872576,99.722992,-13.850416
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q975,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw336q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw720q950,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw720q975,13,36,361,-23,36.01108,99.722992,-63.711912
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1080q030_AEw720q990,13,36,361,-23,36.01108,99.722992,-63.711912
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q010_AEw1080q950,11,36,361,-25,30.470914,99.722992,-69.252078
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q010_AEw1080q975,9,36,361,-27,24.930748,99.722992,-74.792244
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q010_AEw1080q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q010_AEw336q950,27,36,361,-9,74.792244,99.722992,-24.930748
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q010_AEw336q975,15,36,361,-21,41.551247,99.722992,-58.171745
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q010_AEw336q990,10,36,361,-26,27.700831,99.722992,-72.022161
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q010_AEw720q950,12,36,361,-24,33.240997,99.722992,-66.481995
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q010_AEw720q975,7,36,361,-29,19.390582,99.722992,-80.33241
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q010_AEw720q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q030_AEw1080q950,18,36,361,-18,49.861496,99.722992,-49.861496
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q030_AEw1080q975,17,36,361,-19,47.091413,99.722992,-52.631579
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q030_AEw1080q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q030_AEw336q950,34,36,361,-2,94.182825,99.722992,-5.540167
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q030_AEw336q975,22,36,361,-14,60.941828,99.722992,-38.781164
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q030_AEw336q990,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q030_AEw720q950,19,36,361,-17,52.631579,99.722992,-47.091413
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q030_AEw720q975,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw1440q030_AEw720q990,16,36,361,-20,44.32133,99.722992,-55.401662
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q010_AEw1080q950,12,36,361,-24,33.240997,99.722992,-66.481995
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q010_AEw1080q975,10,36,361,-26,27.700831,99.722992,-72.022161
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q010_AEw1080q990,6,36,361,-30,16.620499,99.722992,-83.102493
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q010_AEw336q950,28,36,361,-8,77.562327,99.722992,-22.160665
Event_CiaraDennis_2020-02-05_2020-02-20,Event_CiaraDennis,DWELL_PATTERN_IFw336q010_AEw336q975,16,36,361,-20,44.32133,99.722992,-55.401662
